"gene_name","logFC","logCPM","LR","PValue","group"
"ENSG00000213176_RPL13P6",-3.08311778436155,-2.23944988298019,44.9465446770378,2.02487193461634e-11,"Down"
"ENSG00000213727_AP000533.1",-4.36105055557699,-3.49256003828494,18.9791355405652,1.32155694702374e-05,"Down"
"ENSG00000214035_AC073310.1",-3.87451824698285,-3.06975873003356,30.2889388017394,3.72242659723498e-08,"Down"
"ENSG00000214073_RPL21P17",-3.04276836958034,-2.65053406330074,26.5964715441583,2.50701194196964e-07,"Down"
"ENSG00000214691_LINC01913",-4.86525899545841,-3.29447243208908,27.4151587925375,1.64139541953781e-07,"Down"
"ENSG00000215910_C1orf167",-3.00922041909556,-3.18277984599815,16.6848030334695,4.41331258679634e-05,"Down"
"ENSG00000216347_RPL10P10",-5.46517796830504,-3.00626877516124,40.6378656249709,1.83221503743128e-10,"Down"
"ENSG00000217791_ASS1P9",-5.72049163745945,-2.86260629299982,43.0253898804766,5.40340554097154e-11,"Down"
"ENSG00000219807_ARF1P1",-3.23868324210893,-3.38863043086601,19.5773249956608,9.6609011487032e-06,"Down"
"ENSG00000221826_PSG3",-4.16264268376549,-1.8529997466657,73.6932781764061,9.12490851326203e-18,"Down"
"ENSG00000224083_MTCO1P11",-3.81865044284382,0.909697948904172,192.792636342596,7.81234874173015e-44,"Down"
"ENSG00000224438_RPL23AP14",-4.36425086557809,-1.64419970568363,83.0092192544267,8.16715903399961e-20,"Down"
"ENSG00000224469_AC009517.1",-3.58382926430174,-3.26871784322418,19.9865524022249,7.79887130977729e-06,"Down"
"ENSG00000224727_FCF1P7",-3.06154814358586,-3.46727446626447,16.0808247742467,6.0695513236401e-05,"Down"
"ENSG00000225521_AC005237.1",-4.85807427849336,-3.242076350875,27.6354273472039,1.46471377644206e-07,"Down"
"ENSG00000225713_RPL30P1",-5.50296921906298,-2.98654925646112,41.9422150613438,9.40109244916773e-11,"Down"
"ENSG00000225878_SERBP1P2",-3.87794633532269,-2.82980549140819,38.806765123788,4.67903414944311e-10,"Down"
