"gene_name","logFC","logCPM","LR","PValue","group"
"SPIB",3.78041173495242,-3.37689938802428,10.6708755131563,0.00108835591743619,"Up"
"SPINK2",3.13062441801092,-3.53334343729686,6.99160499501004,0.00818928876769313,"Up"
"SRD5A2",3.24459163927123,-3.50534859090624,6.96608630181812,0.00830689859001084,"Up"
"SYCP3",3.12468251287,-2.50295291903663,9.66035310447518,0.00188287426213934,"Up"
"SYT15",3.31060228438686,-3.49464911899214,7.92702727777104,0.00487017461125838,"Up"
"TAL2",3.4151766296344,-2.9285065796656,11.8590360016249,0.00057382239820401,"Up"
"TBR1",3.09837838929677,-3.50540078723647,6.42881744894442,0.0112283312371871,"Up"
"TCF15",3.12338552139803,-3.53617291559356,6.94190950244966,0.00841991817428689,"Up"
"TEX36",3.23943451790076,-3.52204951672011,7.41405114793438,0.00647164355834737,"Up"
"TMEM176A",3.05430370236463,-3.56844549957714,6.74028725988685,0.009425944594699,"Up"
"TRIM54",3.23108543948522,-3.52615879718449,7.44940154926408,0.00634575444658634,"Up"
"TTPA",3.58607631528915,-3.43391834121615,9.60994828827141,0.00193526092168562,"Up"
"TULP2",3.00187920596474,-3.5417089389503,6.14398448584965,0.013185986532395,"Up"
"UNC5A",3.55396679540284,-3.44369385021878,9.28228704440393,0.00231380355010902,"Up"
"VIL1",3.05327150226273,-3.56802750751607,6.70865753753062,0.00959459286133913,"Up"
"XKR5",3.55747880276583,-3.4448820834648,9.42768260324696,0.00213734208824251,"Up"
"ZBBX",3.80052615447043,-3.36892681787267,10.758776517379,0.0010378597025049,"Up"
"ZCCHC12",5.30249020343949,-2.669965124172,21.9619860636913,2.78104582447922e-06,"Up"
"ZFR2",3.40157079429979,-3.48768338422836,8.52662881079074,0.00349987381778894,"Up"
"ZIC2",3.04524664870917,-3.16715267310755,9.21128249461225,0.0024052813287448,"Up"
"ZNF670-ZNF695",3.03084350434037,-3.57264602074623,6.5316591082977,0.0105971067749008,"Up"
"ZNF804A",3.19406229775503,-3.50890437659742,7.22241756312827,0.00719986751050932,"Up"
